logFC	AveExpr	t	P.Value	adj.P.Val	B
FURIN|5045	0.653532498416201	7.64513464880196	2.61123574639802	0.00957397303174287	1	-2.89546851415811
TXN|7295	-0.680583169535265	7.4420918088729	-2.6081783189937	0.00965754972935368	1	-2.91564390524106
LSM11|134353	0.492376296228041	2.85110430760253	2.60745531335103	0.0096774089586628	1	-2.73075252576863
GPAM|57678	0.594062410298464	3.84919919724247	2.60690033537945	0.00969267770890364	1	-2.82346300896609
PHF11|51131	-0.669261289119995	4.77509940754581	-2.60616143364478	0.00971304016436655	1	-2.80604218251205
TNRC6A|27327	0.491859919371	5.52454854337874	2.60439642540218	0.00976183512622091	1	-2.91574569388019
SMPD2|6610	-0.718426171380567	4.67266136761668	-2.60398520485336	0.00977323514538147	1	-2.80005835523218
TEX264|51368	-0.56424167551487	6.58602302281071	-2.60398331439474	0.00977328758097737	1	-2.91819518289123
E2F5|1875	0.861077195340288	3.18718467857236	2.60296714027549	0.00980150970887522	1	-2.79732341139669
RBKS|64080	-0.931588830872423	2.87347889958552	-2.60293238351922	0.00980247629665417	1	-2.69772034858386
KIF3C|3797	0.891156039465745	3.71654959377796	2.60044073993356	0.00987199213172596	1	-2.85113117594922
ROPN1B|152015	-2.09713308222585	-1.7818391021086	-2.59905730837038	0.00991077980614129	1	-2.81798135444119
GPR81|27198	1.33906621495545	-0.510310652695779	2.59819075381217	0.00993514517212239	1	-2.72262045552347
APAF1|317	0.513951577567195	4.02046267624269	2.59737347944839	0.00995817408072812	1	-2.85390446296412
AGTRAP|57085	-0.649292120389802	6.36876058386245	-2.59673063591967	0.00997632153065471	1	-2.9284870531121
NHLRC2|374354	0.635999391276718	2.09384391372205	2.59616804818742	0.00999222767426943	1	-2.72498641419053
RRM2|6241	0.937011677852593	5.3353710214882	2.59586394603074	0.0100008350679614	1	-2.93939493430787
EIF4G2|1982	0.503312630787866	9.40325209028549	2.59531979613476	0.0100162534234248	1	-2.91255280505747
BRMS1|25855	-0.502754254546412	6.08008211100135	-2.59475622945973	0.0100322443990044	1	-2.92774787559882
APOC2|344	-1.92957605882752	1.80303540119945	-2.5947037653306	0.0100337342106337	1	-2.75047299796302
PRKD1|5587	0.843074502346376	2.43181082992638	2.59243695060827	0.0100982940416429	1	-2.76010659748845
HIC2|23119	0.64181633494671	3.22139387450115	2.58974728648241	0.0101753793764233	1	-2.81644301316089
MFAP2|4237	1.4616011792894	7.08001362616693	2.58875078468789	0.0102040724962601	1	-2.94647773763441
ZC3H15|55854	0.4317012684566	5.81219462346033	2.5884860943448	0.0102117061202128	1	-2.95820938710234
ANKRD50|57182	0.662159854299954	4.31249561470274	2.58748382730339	0.0102406577011329	1	-2.90833055109071
ROPN1|54763	-1.87331989786908	-2.48847427974926	-2.58588614490255	0.0102869605131487	1	-2.85243500635071
RAVER2|55225	0.513187892494966	4.48367062969313	2.58553555298662	0.0102971461490289	1	-2.91593496277278
SCRN1|9805	1.04055610019642	5.79526488155306	2.58498594178044	0.0103131320057136	1	-2.97114242162666
BIRC6|57448	0.50083710717935	6.05664737291631	2.58290533274881	0.0103738495672221	1	-2.9753277054864
SPC25|57405	0.80245983407507	2.48005213831334	2.58239703011302	0.0103887317134218	1	-2.78269168243232
JRK|8629	0.58780594532662	3.98774758103694	2.58204451644018	0.010399063872459	1	-2.8935051004899
UBE2L3|7332	-0.428294101934775	7.07513543179458	-2.5820009468426	0.0104003415338514	1	-2.97854025322941
SPEF1|25876	-2.48740187964135	2.51944925236936	-2.58143025493755	0.0104170898308262	1	-2.76941560427634
HIST2H2AB|317772	1.30484697903106	-2.93840808930496	2.58040067997358	0.0104473662101596	1	-2.81257972435803
RNF43|54894	1.05889298357827	4.93134440306906	2.5802471072209	0.0104518890190228	1	-2.97115499377093
TNFAIP3|7128	-1.05331691831524	5.08001784638698	-2.57964421042441	0.0104696616385478	1	-2.86102152004869
DDX11L2|84771	1.22385742566721	0.858138875290212	2.57806782974582	0.0105162592001382	1	-2.75160245375014
KIF26B|55083	1.09559936493426	3.89179626854811	2.57719054999416	0.0105422717617717	1	-2.93051938495918
NCRNA00107|283981	-1.20405523714594	-0.1846148411571	-2.57608755757857	0.0105750587191886	1	-2.81217931388683
DAPP1|27071	-1.68887113193682	2.0118177093111	-2.57238157441083	0.0106858901411647	1	-2.78407871600715
SEMA6A|57556	1.10364599264203	4.303433224814	2.57183248271949	0.0107023994101273	1	-2.96964251590198
PTPRK|5796	0.653762224326212	5.89141795475557	2.56977584111221	0.0107644384050117	1	-3.00655168834652
ALOX15B|247	-1.78851302096329	-0.709409797527294	-2.56816739940497	0.0108131813035481	1	-2.84811103980774
PCDHGA2|56113	1.45937934015559	-0.950123903774143	2.56766918911614	0.0108283192681796	1	-2.79450403802341
FAM83G|644815	0.818815128285587	2.26845862796442	2.56658575236184	0.0108613045961564	1	-2.80681159560339
GMPR|2766	-1.2465992463519	5.44694344850214	-2.56639796313933	0.0108670309834947	1	-2.91158461906984
PEMT|10400	-0.600382865521092	5.59027903053841	-2.56615677922872	0.0108743895324179	1	-2.96948988878479
NIPBL|25836	0.413971237492177	5.89512337821315	2.56615198600532	0.0108745358193604	1	-3.01290202578977
SUSD5|26032	1.27902471042815	0.454558896820827	2.56569121415664	0.0108886065791931	1	-2.77731147306867
DCXR|51181	-0.900396856656012	6.15948133804359	-2.56368375233624	0.010950099330579	1	-2.98970019053586
ULK1|8408	0.505699842404189	6.16570473996483	2.56308031154379	0.0109686445785066	1	-3.02363484764587
CTDSP2|10106	0.52007797817727	7.23105054266541	2.56252870618111	0.0109856213532363	1	-3.02013243221958
RBMS1|5937	0.655389768975238	5.2048884217743	2.56226898782532	0.0109936228434889	1	-3.01144949745883
SLC35E4|339665	0.689443311852609	3.01754783606308	2.56200555975947	0.0110017439453852	1	-2.86650133594499
ARSA|410	-0.824731540655049	6.00695900007313	-2.56159310326258	0.0110144701479108	1	-2.99150657134049
PANX1|24145	0.527611129302841	3.75570445472876	2.56153390671695	0.011016297716283	1	-2.91701030971435
TRIB2|28951	0.973209879947773	5.17026531749859	2.56128778278803	0.0110238991797391	1	-3.02111174185388
EFHD2|79180	-0.636573044118991	6.55106548404645	-2.55879752886307	0.0111010740316683	1	-3.02407590512788
ZNF469|84627	0.815592859498155	2.28947241346242	2.55841784336837	0.0111128830997337	1	-2.82754986935464
DGKD|8527	0.548017787901288	4.46389088703194	2.55834679011638	0.0111150942614276	1	-2.98179849584725
SQRDL|58472	-0.984028802940894	5.21560634062726	-2.55721108766219	0.0111504904820302	1	-2.93190491713591
CETN2|1069	-0.775861052578843	6.33892120779909	-2.55689024038605	0.0111605084988813	1	-3.01875548930089
TRIM52|84851	0.5917176208424	2.76804856013725	2.55644352805246	0.0111744698741449	1	-2.85031664088969
NLRP12|91662	-1.22363448698863	-1.86239208053888	-2.55634247971729	0.0111776301634643	1	-2.88313491300421
RAI14|26064	0.700621014535847	5.78470607036017	2.55581596012058	0.0111941100033399	1	-3.03923185668058
NKAIN1|79570	1.7230662587082	-0.64868201343059	2.55488469162444	0.0112233114774969	1	-2.80729742843432
RASSF4|83937	-0.8370663647386	4.86509926988686	-2.55424340252691	0.0112434597167959	1	-2.92207550772773
CCHCR1|54535	-0.679316250817466	5.32017604665746	-2.55210761605369	0.0113107958196186	1	-2.97727626049169
ZBED4|9889	0.472624651510881	5.16468352988698	2.54995539830542	0.0113790141338815	1	-3.03391329993897
BLVRA|644	-0.674949278572122	5.13993210464805	-2.54981256815075	0.0113835543620095	1	-2.96866119392595
NCR3|259197	-1.72064609574869	-1.7578233602396	-2.54954385276162	0.011392100565467	1	-2.90332203220043
C17orf103|256302	0.548658213460601	4.23036960921248	2.54916919312621	0.0114040257759806	1	-2.98709487577938
B4GALNT4|338707	1.55243456540031	4.59272792794753	2.54877304378371	0.0114166471171215	1	-3.04971584761109
CTCF|10664	0.331409784368502	5.81029683394399	2.54816492217148	0.0114360461811996	1	-3.05290693158525
KIF1B|23095	0.485543549382132	5.7810765346964	2.54729816670384	0.0114637465365148	1	-3.05683707540652
PLAGL2|5326	0.726205267926788	5.47329639861749	2.54475208712694	0.0115454626778404	1	-3.06194120215954
BOD1|91272	0.397672162244374	5.27676379867849	2.5435412045168	0.0115845079865049	1	-3.05065526927521
SEMA7A|8482	0.776658845906645	3.39685912915642	2.54291805176336	0.0116046476585716	1	-2.94745623624628
KDM5B|10765	0.599652405526031	6.89815258713747	2.54291777087592	0.011604656743615	1	-3.06946566617507
WWC2|80014	0.808881487572484	3.97338211147771	2.54268945325034	0.0116120435655283	1	-3.00221971845333
GLI2|2736	1.20842339911011	0.973003403723161	2.54182512106507	0.0116400455739935	1	-2.82986937581594
SRD5A2|6716	-2.72545909507523	-0.149448536937052	-2.5411443094322	0.0116621444359201	1	-2.90205937422314
C6orf41|100133205	-1.50901203403375	0.184460101237987	-2.53897563412001	0.0117327885757188	1	-2.88022285721511
KANK1|23189	0.828497061119426	5.64691666179819	2.5378591477552	0.0117693065889231	1	-3.08161753270471
SH2D7|646892	1.16041083813047	-4.14045730237503	2.53647071073833	0.0118148610290966	1	-2.92016728330379
TTL|150465	0.48641121710244	4.83044812209023	2.53561292063472	0.0118430835731575	1	-3.05192205211697
PLEKHA1|59338	0.704199951117801	5.48433091885404	2.53544259424819	0.0118486947115083	1	-3.08318434737963
CLDN6|9074	2.71173974318438	0.0910628043075348	2.5353212841372	0.0118526925308667	1	-2.86144777230747
TNFAIP1|7126	0.446091389765271	6.00113356212831	2.53246321025002	0.0119472302430409	1	-3.09456682499755
SMUG1|23583	-0.464546143504508	5.14348467988824	-2.53244831324661	0.0119477247544534	1	-3.02642494449916
KRBA2|124751	0.685244770223088	1.30624226547842	2.53170272203592	0.011972498260264	1	-2.8495364957772
RIBC1|158787	-1.8270517132432	2.94671406737043	-2.53131716935788	0.0119853268513478	1	-2.85091983905881
BDH1|622	-0.89544799261723	5.10457899783426	-2.52964537598355	0.012041094799282	1	-2.99444702627676
THOC5|8563	0.465476478397067	5.14495995378875	2.52820969408773	0.0120891710748886	1	-3.08450641083925
CERCAM|51148	0.9860313065426	5.93396562032077	2.52786382058413	0.0121007787979537	1	-3.10747808102224
C19orf42|79086	-0.439311561554472	5.81882037282636	-2.52751417647613	0.0121125231649894	1	-3.0794645824536
TNF|7124	-1.91560075183062	1.14706082721491	-2.52739000483434	0.0121166964720173	1	-2.89286577206256
FAM65B|9750	-1.38217842281098	1.64034504741125	-2.5261192904576	0.0121594778898692	1	-2.87758963286948
KIF23|9493	0.851899193304612	4.14318034368579	2.52524726152038	0.0121889145471171	1	-3.05474101521841
KCNE1|3753	-3.30508261499662	1.08797596773538	-2.52454324962069	0.0122127258661609	1	-2.91841554479486
ZNF367|195828	0.909816625658717	2.0746557478521	2.52430450427742	0.0122208101991683	1	-2.89230502106286
TRPC3|7222	1.44173317934183	-2.91293413987868	2.52295782641674	0.0122665004651686	1	-2.91794067998247
YSK4|80122	-3.15034674223918	0.0680897671169935	-2.5225027341703	0.0122819752821765	1	-2.93964498519637
TNFSF12-TNFSF13|407977	-1.20336401077765	4.85717901394675	-2.52233497184127	0.0122876842089154	1	-2.96379586892765
BBS5|129880	-0.664102139735526	4.08868534239893	-2.52209417528224	0.0122958826133184	1	-2.94121767867653
RANBP2|5903	0.679636176600878	6.98314667689143	2.52198025543936	0.0122997629426675	1	-3.1172718784778
DENND2D|79961	-0.656928032674235	4.86490503217369	-2.52117277902844	0.0123272984444071	1	-3.01471753875334
BOD1L|259282	0.491844283636531	5.03469455638271	2.51951761418788	0.012383912488936	1	-3.10022688422244
DNAJC5B|85479	-1.51841206303908	-1.46415143767776	-2.51907175192568	0.0123992025331349	1	-2.949711109596
SLC16A13|201232	0.736114746480602	1.72146294511475	2.51525391229563	0.0125308187369265	1	-2.89298357585102
C21orf59|56683	-0.617920166543238	6.2384492988117	-2.51513750797794	0.0125348511382144	1	-3.11885571240998
INHBB|3625	1.29990427895408	4.54744496259648	2.51460948335897	0.0125531571354367	1	-3.12413384470715
DYSF|8291	0.67608796440428	3.93324855619574	2.51416524777814	0.0125685767063011	1	-3.05463594798072
SLC43A2|124935	-0.860785324879518	5.72580782610814	-2.51404914094944	0.01257260959455	1	-3.08559210781947
TMEM149|79713	-0.905054347006935	3.462334655921	-2.51340493508827	0.0125950065744068	1	-2.90385294965209
CCDC153|283152	-1.69172504039073	1.8370008064163	-2.5131659199143	0.0126033254027768	1	-2.90278930622678
USP47|55031	0.402575627086847	5.85343008048097	2.51287559362065	0.0126134366766041	1	-3.13801854951062
BAD|572	-0.51344088797933	6.00587781519898	-2.51239273301378	0.0126302693976834	1	-3.11913973489527
C6orf120|387263	0.420335726429988	4.44336892032123	2.51177321821461	0.0126518952400896	1	-3.08214476003846
BTRC|8945	0.327146162939606	4.83744187630733	2.51147120296636	0.0126624498525192	1	-3.10321759714237
TMEM194A|23306	0.569932776264183	4.31365065200633	2.51108213195364	0.0126760583847484	1	-3.08137095346313
KIAA1797|54914	0.4730736206565	5.32686356475311	2.51036883397822	0.0127010412308512	1	-3.1330207619836
C2CD2|25966	0.510730895807347	4.8953294320165	2.50910533525404	0.0127454021764766	1	-3.12046645003291
PRSS8|5652	-0.795211026931521	8.2923529921616	-2.50841238001261	0.012769790098013	1	-3.14937219976109
BAT2L2|23215	0.482055286183077	7.27084855735935	2.50618089417221	0.0128486077608484	1	-3.15307854322104
TOP2A|7153	0.989547534367992	6.33894679383132	2.50586941808453	0.0128596436913608	1	-3.15810152343908
NAGS|162417	0.874247947029934	1.51726542127926	2.50565465197684	0.0128672579981065	1	-2.91273229754198
MARCH8|220972	0.751357672520003	2.14529228887666	2.5053449412182	0.012878245534619	1	-2.93239275312332
STARD13|90627	0.615679370899485	3.6290720375406	2.50340774380224	0.0129471607266958	1	-3.04784011096011
PSMB10|5699	-0.954516030416178	6.77164724581729	-2.50316274623245	0.0129558997779428	1	-3.15301853055742
OCEL1|79629	-0.769169783854373	4.41845342092909	-2.50066305861982	0.013045363991981	1	-3.01083497566292
IPMK|253430	0.972051270703224	0.1812592816178	2.49827253168037	0.0131314351327255	1	-2.92032991844749
GABRA2|2555	1.71627635968492	-3.74196937440929	2.49779143817407	0.0131488178936446	1	-2.97380562495437
MGA|23269	0.422595157804764	5.11416564527578	2.4974882095463	0.0131597845960307	1	-3.15268085651434
PTPRG|5793	0.81684997064623	4.80231819606467	2.49729357461799	0.013166828137069	1	-3.15566179400458
C19orf51|352909	-2.14222897629219	3.86093347016589	-2.49701923797287	0.0131767616565221	1	-2.92187687526378
NEB|4703	1.15770078284537	0.909083326312364	2.49528763841934	0.0132396155330748	1	-2.92691495769119
WNT8B|7479	1.26617436821488	-3.30333411122105	2.49514265557695	0.013244890222676	1	-2.97808827271098
CCDC88B|283234	-0.99758792897409	3.93112048503748	-2.4937301351017	0.0132963776960062	1	-2.96689517083194
RBM33|155435	0.32084856681514	5.43892729267898	2.49346207785555	0.0133061686628068	1	-3.17138427067055
ORMDL2|29095	-0.583939291466979	5.71906122025218	-2.49291570141865	0.0133261452768591	1	-3.14883849569617
PLEKHM3|389072	0.632971675939732	2.83230324015904	2.49147876237406	0.0133788100039243	1	-3.00351968012813
BRSK2|9024	1.72203337963401	-0.988495815990071	2.49133407388273	0.0133841231710504	1	-2.94004739344442
RASGEF1C|255426	1.63481429285083	-1.06876706796612	2.48963873270649	0.01344651844014	1	-2.9451542551144
C3orf64|285203	0.67227125481282	3.78522570499719	2.48921453282159	0.0134621710698588	1	-3.09916910912941
NHLRC3|387921	0.479417831823183	4.17163765659189	2.48901302976677	0.0134696120416401	1	-3.11696277739243
APOL2|23780	-0.823168040681659	5.97857375958447	-2.48890130003108	0.0134737394991788	1	-3.15722116326421
ACSS3|79611	1.38554015152802	2.20627909726152	2.48871035322434	0.0134807959524395	1	-3.01852012743682
SMARCE1|6605	0.451906203196335	7.1980043191059	2.48804777002046	0.0135053072499848	1	-3.19626244255517
WFDC3|140686	-1.41390076724985	-0.591844439281814	-2.48788160462168	0.0135114605065323	1	-2.9872177366515
PIGR|5284	-3.52912957068484	8.23585988877977	-2.48740587899927	0.013529090844595	1	-3.14324588452772
C1orf220|400798	1.25272869571149	-2.26069684854026	2.48619797857572	0.0135739474101915	1	-2.97887082474439
TEKT3|64518	-2.01542680299943	-0.234888834005185	-2.48552300775416	0.0135990706437913	1	-2.99413006942584
ESPL1|9700	0.924526366488686	4.34560771390114	2.48304869990954	0.0136915211838846	1	-3.17044308792819
MUC1|4582	-1.23370239040488	9.01164880270218	-2.48269333518168	0.0137048448694237	1	-3.20481074371976
PRKAA2|5563	0.937680201524647	2.96929785087406	2.48265052351271	0.0137064507841781	1	-3.06120979202957
DDX42|11325	0.310201348371177	6.99527661843078	2.48253526470531	0.0137107751052132	1	-3.21228265757092
TBC1D9|23158	0.611645744720251	4.92545129830781	2.48231506047538	0.01371904017671	1	-3.18691803265289
MRPL14|64928	-0.467755998057543	5.94757843306708	-2.48177228471672	0.0137394314472574	1	-3.19041884475709
TNRC6B|23112	0.438033127788275	5.12488039157646	2.48166219981565	0.0137435704550825	1	-3.19053935960943
DKFZp686O24166|374383	1.15505804593214	-0.669921255367732	2.4808911934714	0.0137725900664438	1	-2.96530722400876
EBPL|84650	-0.601016068729635	5.27493318322126	-2.47987037031771	0.0138110961894111	1	-3.14713300712803
PSMG1|8624	-0.593074433176102	4.72636670193144	-2.47859542407866	0.0138593223042602	1	-3.09960395181797
DNAJB13|374407	-2.62661699747896	3.32812099034553	-2.47802031989838	0.0138811251090852	1	-2.96168707953034
LLGL1|3996	0.730878448048045	5.26953386129873	2.47763933132011	0.0138955855590221	1	-3.21333587854328
MATN1|4146	-1.58060629932632	-0.213626238632588	-2.4768758627775	0.0139246033427499	1	-3.00390494403949
SEC24C|9632	0.398030138701544	7.20027093943717	2.47430151616784	0.0140228457826881	1	-3.22881165944567
LILRA2|11027	-1.22878880020809	-0.673243361104268	-2.47293948477056	0.014075072315409	1	-3.01407799486195
LRRC4B|94030	1.17391408058676	2.00583067628193	2.47292974782554	0.014075446295474	1	-3.02126455501631
ARID1A|8289	0.647865080241319	6.95665205128232	2.4728706791162	0.0140777152166977	1	-3.2321566402253
CBARA1|10367	0.345071661206284	6.01181745596456	2.47164241736317	0.0141249683064449	1	-3.23537336863433
NDUFV3|4731	-0.494767965440932	5.5166758424283	-2.47130039858533	0.0141381513274036	1	-3.19090697206805
CIITA|4261	-1.50399708572731	3.61687659309765	-2.47111340101617	0.0141453637158116	1	-2.98093197570718
MYH15|22989	1.36477960756326	-1.99249831658569	2.47044878180166	0.0141710241382927	1	-3.00274436851998
RSPRY1|89970	0.812475136604005	3.84080329373787	2.47029873652463	0.0141768229824013	1	-3.15523597858372
PRDM11|56981	0.944673832864201	-0.379481531825387	2.47007288107436	0.0141855556565047	1	-2.98365941136538
GLP1R|2740	1.65668934454677	-3.51244724229821	2.46920240902211	0.0142192570387723	1	-3.02293873680088
H19|283120	2.26138120592319	7.18867787322404	2.46856502118306	0.0142439793366189	1	-3.21677623988747
ZCWPW1|55063	-0.857653704492743	1.82226056884836	-2.46701336753268	0.0143043227276376	1	-2.98274528186251
INTS2|57508	0.556197610099698	3.11040893127268	2.46676951769557	0.0143138265830846	1	-3.07593911135892
MALT1|10892	0.784193024401814	4.56610082891247	2.46580710965405	0.0143513904049764	1	-3.2156803573204
PCDH18|54510	1.00223672840278	3.72438722361851	2.46502814978914	0.0143818580771361	1	-3.17410298051202
FBXO11|80204	0.405220960560364	5.70766897179316	2.46408744439551	0.0144187286472665	1	-3.24839245681213
DIO1|1733	-2.03045241489303	-2.13518258425516	-2.46381923479527	0.0144292563688015	1	-3.0652827149844
HLA-DPB2|3116	-1.29800671281008	-0.122920282264717	-2.46169011775745	0.0145130703861539	1	-3.02747100468738
C16orf45|89927	0.837926968208819	3.05448867910524	2.46131027267581	0.0145280685396261	1	-3.10950787098236
NEAT1|283131	-1.02500739012525	7.56289076673778	-2.46086855978082	0.0145455268286451	1	-3.26262019149595
FAM168B|130074	0.517091551503238	6.65913983816888	2.46074159171738	0.0145505485649175	1	-3.26340058771606
POLR2D|5433	0.406656932634295	4.84207763141361	2.46027100739682	0.0145691741438763	1	-3.22390606534609
CEP152|22995	0.793688922158701	2.17525268404819	2.45882116782606	0.0146266913546835	1	-3.03669965581508
TSHZ1|10194	0.901316401812414	5.33534501984808	2.45858695082316	0.0146360019495999	1	-3.26245519363749
SECISBP2|79048	0.391293462477274	4.81950335648272	2.45699351016481	0.0146994840483865	1	-3.23063608218042
PRSS36|146547	-0.812666802770005	0.911782513513191	-2.45621563253172	0.0147305630143952	1	-3.01608675745362
ASB3|51130	0.36094882219771	3.64267738394359	2.45594222656122	0.0147415003818923	1	-3.1348855079343
TMEM20|159371	0.622025966718438	2.07889798109773	2.45569702056889	0.0147513157583711	1	-3.02983850291921
PPAPDC1B|84513	-0.681297888577451	5.51710397712792	-2.45552462690325	0.0147582199913832	1	-3.21374239420363
TRIM9|114088	1.21125874798881	-0.117080044568546	2.45458840173012	0.0147957651419935	1	-3.00759282477863
FER|2241	0.617831024312245	0.704374097837144	2.45452155488365	0.0147984491168799	1	-3.00607858812643
SKI|6497	0.424114505181041	6.5297863396107	2.45393614099014	0.0148219725824185	1	-3.27948223416939
LDB1|8861	0.595548116082193	6.32934424673036	2.45349462238492	0.0148397358816139	1	-3.28043489076004
GHR|2690	1.1050986564126	-0.478839319341242	2.45103177849981	0.0149391683820146	1	-3.01958128241851
ROBO1|6091	0.914260614255436	4.92338959927071	2.4501936843038	0.0149731392145867	1	-3.27102133615031
TRIP12|9320	0.44301319860092	6.69301753689364	2.4493197193108	0.0150086369196787	1	-3.28972209602023
LOC284023|284023	-0.637741687720331	2.47122242677364	-2.44927033845705	0.0150106448386801	1	-3.01980149981614
RPL27|6155	-0.491145212624213	8.98157666938055	-2.44807401078387	0.0150593625895453	1	-3.27562625024393
TNFRSF19|55504	1.44836654930841	4.92614513051557	2.44781142238465	0.0150700746446904	1	-3.28836973472473
USP32|84669	0.393831494194417	4.9698685339304	2.44749908857247	0.0150828248102802	1	-3.25954788544871
B4GALT1|2683	-0.99827553297091	8.95276684469315	-2.44662958935903	0.0151183700746921	1	-3.28600670468746
PTPN14|5784	0.591616848655557	3.31729324045533	2.44337264162847	0.0152521752038245	1	-3.15054650709817
CHSY3|337876	0.925668840870544	-0.25099141828029	2.44237547990808	0.0152933508057877	1	-3.03585529004169
HLA-DOB|3112	-1.55597390160793	1.35814725545098	-2.441984083056	0.0153095395671748	1	-3.04665524857805
SPAG8|26206	-2.03903471490653	1.74115321646693	-2.44002549174461	0.0153907780702696	1	-3.04998023883302
C18orf1|753	0.773268546446582	3.92211111985911	2.43960162031376	0.0154084095881344	1	-3.23225892309699
BCL2L2|599	0.454410127402899	4.44396576198083	2.43951668785688	0.0154119446213364	1	-3.24725591653348
SCUBE3|222663	1.38148918622147	1.03501848030687	2.43944537596028	0.0154149132983083	1	-3.05455934325194
S100A11|6282	-0.762062387106209	9.7381049188797	-2.43919722461128	0.0154252476565062	1	-3.28796813806127
MCAT|27349	-0.507996496123535	4.76720680127047	-2.43913939245271	0.0154276569802788	1	-3.20354906077402
ARMC2|84071	-0.933347024125599	2.04016431494037	-2.43883751311335	0.0154402388721655	1	-3.03723287512252
TRAPPC3|27095	-0.362879895787091	6.13098896347458	-2.43868264304441	0.0154466971570909	1	-3.29924346811471
RFX3|5991	0.786299826450847	2.61790215488348	2.43774284472814	0.0154859393025397	1	-3.11597884338581
DDX46|9879	0.437925562297797	5.45216780850144	2.43757680028038	0.0154928818097424	1	-3.30290974426901
AATK|9625	1.13808504845755	1.45553103932998	2.43752202387716	0.0154951726778704	1	-3.06140214819773
NCRNA00093|100188954	-1.56573055279806	-2.29554764127929	-2.4372389976531	0.0155070142281247	1	-3.10779085410656
FFAR2|2867	-1.75800699434125	-1.36921860388223	-2.43637461037913	0.0155432289923429	1	-3.09771908365544
SAMD8|142891	0.625267794392529	1.66624819417133	2.43554136946298	0.0155782096909881	1	-3.05547527092687
TSLP|85480	1.37255873259171	-1.90953746555997	2.43490250440037	0.0156050773843656	1	-3.06709044124508
SLC15A3|51296	-1.29276373627799	4.59898370896649	-2.43421150385793	0.0156341838228423	1	-3.12397559881722
RPLP1|6176	-0.594365592539262	10.7452305718582	-2.43367112283631	0.0156569793145107	1	-3.28386909994118
C7orf57|136288	-2.58194786539394	-0.128892987964446	-2.43318325971659	0.015677584649067	1	-3.09500155556416
CAMK2N1|55450	1.18003751109995	4.87131631894882	2.43308452279054	0.0156817578104303	1	-3.31593872348223
DDHD1|80821	0.482209057789979	4.14188286288887	2.43206631959221	0.0157248500140574	1	-3.24366708428956
PDGFC|56034	0.719799747508771	4.87232700046354	2.43192732267717	0.0157307407373704	1	-3.30403583691872
TMEM71|137835	-1.15364439069708	-0.646654499406644	-2.43180245332685	0.0157360343962215	1	-3.08665595136058
ESPNL|339768	1.73398113074318	-0.774684505825305	2.43038194619703	0.0157963658473769	1	-3.0560327574934
ROMO1|140823	-0.695418435572055	6.81368089733822	-2.42954822667556	0.0158318706294317	1	-3.32946460801391
C1orf122|127687	-0.542770694385676	5.00502581254027	-2.4289259645678	0.015858416285097	1	-3.24345918355773
PSMF1|9491	-0.31267760975875	7.15532106620977	-2.42730845084066	0.0159276036176146	1	-3.34015950772994
SOCS5|9655	0.451465709713391	4.20921387738469	2.42683682300787	0.0159478271862219	1	-3.25806171720794
NR2C2|7182	0.510044903079509	4.80367465425812	2.42604630566268	0.0159817757996855	1	-3.30460303597764
ADCY2|108	1.48733653001312	-0.516965293873057	2.42575344542856	0.0159943688437823	1	-3.06507658092291
EFS|10278	1.10282190216276	2.89905328643609	2.42505199664989	0.0160245669648519	1	-3.19915449650874
NFAM1|150372	-1.09161647401123	3.10442931053437	-2.42500833397182	0.0160264483560332	1	-3.07311923354173
CXADR|1525	0.83760532234772	3.76686753351692	2.42437255295939	0.0160538658133452	1	-3.25512437097379
P2RX1|5023	-1.50917205121954	-0.797908528090959	-2.42366379984597	0.0160844790161191	1	-3.10896370469231
GNS|2799	0.432094666650257	7.45474464284814	2.42322779182559	0.0161033371673442	1	-3.34189291144703
BAZ1B|9031	0.349577841872883	6.5158222952026	2.4226337543539	0.0161290618508337	1	-3.35068706110838
SYDE2|84144	0.994395449593285	0.621081736211818	2.42244225439548	0.0161373624636374	1	-3.07000283539299
KLF3|51274	0.456348344489776	5.85453347997755	2.42235853156588	0.0161409926369041	1	-3.34689609214248
WBP11|51729	0.442350583485715	6.29230301350635	2.42180852824806	0.0161648584205904	1	-3.35214436189787
C1QTNF9B|387911	1.29636047211133	-1.95246534290983	2.42139156386774	0.0161829721581021	1	-3.0935888432379
DENND2A|27147	0.792650641318478	3.32621680231986	2.41814587024817	0.0163245860139787	1	-3.22589654058741
SORCS2|57537	1.38690567482911	1.29213045299219	2.41780539395467	0.0163395047386415	1	-3.10865025011265
HLA-E|3133	-0.766625404971973	8.62713061496256	-2.4173150678385	0.0163610106411582	1	-3.35446906200433
IL4I1|259307	-1.51241068574514	5.75605402371662	-2.41670698326723	0.0163877162297639	1	-3.25862754999693
PDPR|55066	0.66616614478145	4.46215911763748	2.41411868473365	0.0165018194808943	1	-3.32044719478142
SNRNP200|23020	0.550585061153875	8.30947222363022	2.41391712858129	0.0165107343308093	1	-3.34861045488001
LRRC6|23639	-1.41249494164435	2.3544740669198	-2.41320301472982	0.0165423539220833	1	-3.08775112563715
NUP155|9631	0.706001133872731	3.76772240584794	2.41272725327228	0.016563449413972	1	-3.26951636914696
BMPER|168667	1.58684601515551	-2.06949036975524	2.41209913580037	0.0165913368498715	1	-3.10861964300315
NCK2|8440	0.447813004274182	6.122185813371	2.41164358083602	0.0166115887263822	1	-3.37421439743142
